As of Date,Company,Account,AU,Currency,Primary Account,Secondary Account,GL Balance,IHub Balance,Balance Difference,Match Status
2024-12-15,Delta LLC,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,47533,47533,0,Match
2024-12-15,Beta Ltd,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,41050,41050,0,Match
2024-12-15,Beta Ltd,10010,10,EUR,TAXES,ACCRUED LIABILITIES,88074,88074,0,Match
2024-12-15,Alpha Corp,10010,10,JPY,TAXES,ACCRUED LIABILITIES,315690,31569,284121,Break
2024-12-15,Delta LLC,10010,10,USD,TAXES,ACCRUED LIABILITIES,53509,53509,0,Match
2024-12-16,Alpha Corp,10001,5,USD,LOANS,DEFERRED COSTS,97214,97214,0,Match
2024-12-16,Delta LLC,10001,5,GBP,LOANS,DEFERRED COSTS,57369,57368,1,Break
2024-12-16,Alpha Corp,10001,5,GBP,LOANS,DEFERRED COSTS,32696,32696,0,Match
2024-12-16,Gamma Inc,10001,5,JPY,LOANS,DEFERRED COSTS,71014,71014,0,Match
2024-12-16,Beta Ltd,10002,3,CAD,CASH,ACCOUNTS PAYABLE,71783,71783,0,Match
2024-12-16,Delta LLC,10002,3,JPY,CASH,ACCOUNTS PAYABLE,97827,97827,0,Match
2024-12-16,Beta Ltd,10004,2,GBP,EQUITY,RETAINED EARNINGS,65894,65894,0,Match
2024-12-16,Delta LLC,10004,2,CAD,EQUITY,RETAINED EARNINGS,4475,44755,-40280,Break
2024-12-16,Gamma Inc,10006,4,CAD,FIXED ASSETS,DEPRECIATION,58572,58572,0,Match
2024-12-16,Beta Ltd,10006,4,EUR,FIXED ASSETS,DEPRECIATION,25766,25766,0,Match
2024-12-16,Alpha Corp,10006,4,GBP,FIXED ASSETS,DEPRECIATION,75917,75917,0,Match
2024-12-16,Zeta Group,10007,8,JPY,BONDS,INTEREST PAYABLE,72160,72160,0,Match
2024-12-16,Beta Ltd,10007,8,CAD,BONDS,INTEREST PAYABLE,43036,43036,0,Match
2024-12-16,Gamma Inc,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,78573,78573,0,Match
2024-12-17,Delta LLC,10001,5,USD,LOANS,DEFERRED COSTS,30103,30103,0,Match
2024-12-17,Zeta Group,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,83359,83363,-4,Break
2024-12-17,Gamma Inc,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,34933,34933,0,Match
2024-12-17,Alpha Corp,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,76278,76278,0,Match
2024-12-17,Delta LLC,10005,6,GBP,REVENUE,EXPENSES,34560,34560,0,Match
2024-12-17,Delta LLC,10005,6,JPY,REVENUE,EXPENSES,84233,84233,0,Match
2024-12-17,Delta LLC,10005,6,CAD,REVENUE,EXPENSES,39997,39997,0,Match
2024-12-17,Gamma Inc,10005,6,EUR,REVENUE,EXPENSES,74647,74647,0,Match
2024-12-17,Zeta Group,10006,4,CAD,FIXED ASSETS,DEPRECIATION,16664,16664,0,Match
2024-12-17,Beta Ltd,10006,4,USD,FIXED ASSETS,DEPRECIATION,11422,11422,0,Match
2024-12-17,Alpha Corp,10006,4,USD,FIXED ASSETS,DEPRECIATION,13320,13324,-4,Break
2024-12-17,Delta LLC,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,99341,99341,0,Match
2024-12-18,Delta LLC,10001,5,USD,LOANS,DEFERRED COSTS,90394,90394,0,Match
2024-12-18,Beta Ltd,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,39231,39231,0,Match
2024-12-18,Beta Ltd,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,59687,59687,0,Match
2024-12-18,Delta LLC,10004,2,JPY,EQUITY,RETAINED EARNINGS,81488,81488.72,-0.72,Break
2024-12-18,Beta Ltd,10004,2,USD,EQUITY,RETAINED EARNINGS,27659,27659,0,Match
2024-12-18,Gamma Inc,10004,2,EUR,EQUITY,RETAINED EARNINGS,8291,8291,0,Match
2024-12-18,Delta LLC,10005,6,USD,REVENUE,EXPENSES,79006,79006,0,Match
2024-12-18,Beta Ltd,10005,6,CAD,REVENUE,EXPENSES,51173,51173,0,Match
2024-12-18,Zeta Group,10005,6,JPY,REVENUE,EXPENSES,57801,57801,0,Match
2024-12-18,Alpha Corp,10005,6,USD,REVENUE,EXPENSES,70341,70341,0,Match
2024-12-18,Alpha Corp,10007,8,USD,BONDS,INTEREST PAYABLE,66925,66925,0,Match
2024-12-18,Zeta Group,10007,8,EUR,BONDS,INTEREST PAYABLE,11032,11032,0,Match
2024-12-18,Alpha Corp,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,8684,8684,0,Match
2024-12-18,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,68072,68072,0,Match
2024-12-18,Gamma Inc,10010,10,JPY,TAXES,ACCRUED LIABILITIES,38648,38648,0,Match
2024-12-18,Zeta Group,10010,10,CAD,TAXES,ACCRUED LIABILITIES,43756,43756,0,Match
2024-12-18,Zeta Group,10010,10,JPY,TAXES,ACCRUED LIABILITIES,54058,54058,0,Match
2024-12-18,Zeta Group,10010,10,CAD,TAXES,ACCRUED LIABILITIES,31987,31987,0,Match
2024-12-19,Zeta Group,10001,5,JPY,LOANS,DEFERRED COSTS,92085,92085,0,Match
2024-12-19,Zeta Group,10001,5,GBP,LOANS,DEFERRED COSTS,73688,73688,0,Match
2024-12-19,Beta Ltd,10001,5,GBP,LOANS,DEFERRED COSTS,52603,52603,0,Match
2024-12-19,Gamma Inc,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,47192,47192,0,Match
2024-12-19,Beta Ltd,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,83672,83672,0,Match
2024-12-19,Beta Ltd,10006,4,CAD,FIXED ASSETS,DEPRECIATION,68187,68187,0,Match
2024-12-19,Delta LLC,10006,4,JPY,FIXED ASSETS,DEPRECIATION,59744,59744,0,Match
2024-12-19,Zeta Group,10007,8,GBP,BONDS,INTEREST PAYABLE,68355,68355,0,Match
2024-12-19,Alpha Corp,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,65542,65542,0,Match
2024-12-19,Alpha Corp,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,95366,95366,0,Match
2024-12-19,Zeta Group,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,83274,83274,0,Match
2024-12-19,Beta Ltd,10010,10,EUR,TAXES,ACCRUED LIABILITIES,73748,73748,0,Match
2024-12-19,Delta LLC,10010,10,JPY,TAXES,ACCRUED LIABILITIES,3570,3570,0,Match
2024-12-19,Zeta Group,10010,10,GBP,TAXES,ACCRUED LIABILITIES,65013,65013,0,Match
2024-12-20,Beta Ltd,10001,5,USD,LOANS,DEFERRED COSTS,97317,97317,0,Match
2024-12-20,Delta LLC,10001,5,JPY,LOANS,DEFERRED COSTS,50647,50647,0,Match
2024-12-20,Delta LLC,10001,5,JPY,LOANS,DEFERRED COSTS,10926,10926,0,Match
2024-12-20,Alpha Corp,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,40628,40628,0,Match
2024-12-20,Alpha Corp,10004,2,CAD,EQUITY,RETAINED EARNINGS,69495,69495,0,Match
2024-12-20,Alpha Corp,10004,2,JPY,EQUITY,RETAINED EARNINGS,16291,16291,0,Match
2024-12-20,Delta LLC,10006,4,CAD,FIXED ASSETS,DEPRECIATION,62476,62476,0,Match
2024-12-20,Alpha Corp,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,35306,35306,0,Match
2024-12-20,Delta LLC,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,71954,71954,0,Match
2024-12-21,Gamma Inc,10002,3,EUR,CASH,ACCOUNTS PAYABLE,71360,71360,0,Match
2024-12-21,Delta LLC,10002,3,USD,CASH,ACCOUNTS PAYABLE,72219,72219,0,Match
2024-12-21,Alpha Corp,10002,3,USD,CASH,ACCOUNTS PAYABLE,55399,55399,0,Match
2024-12-21,Gamma Inc,10004,2,JPY,EQUITY,RETAINED EARNINGS,59336,59336,0,Match
2024-12-21,Gamma Inc,10005,6,JPY,REVENUE,EXPENSES,21386,21386,0,Match
2024-12-21,Delta LLC,10005,6,GBP,REVENUE,EXPENSES,90492,90492,0,Match
2024-12-21,Delta LLC,10005,6,GBP,REVENUE,EXPENSES,20560,20560,0,Match
2024-12-21,Zeta Group,10005,6,EUR,REVENUE,EXPENSES,25791,25791,0,Match
2024-12-21,Delta LLC,10007,8,GBP,BONDS,INTEREST PAYABLE,16809,16807,2,Break
2024-12-21,Gamma Inc,10007,8,JPY,BONDS,INTEREST PAYABLE,14863,14863,0,Match
2024-12-21,Beta Ltd,10007,8,JPY,BONDS,INTEREST PAYABLE,98195,98195,0,Match
2024-12-21,Delta LLC,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,55441,55441,0,Match
2024-12-21,Gamma Inc,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,80464,80463.39,0.61,Break
2024-12-21,Delta LLC,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,23854,23854,0,Match
2024-12-22,Alpha Corp,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,31173,31173,0,Match
2024-12-22,Delta LLC,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,5042,5042,0,Match
2024-12-22,Beta Ltd,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,98628,98628,0,Match
2024-12-22,Alpha Corp,10004,2,JPY,EQUITY,RETAINED EARNINGS,31993,31993,0,Match
2024-12-22,Delta LLC,10004,2,EUR,EQUITY,RETAINED EARNINGS,62476,62476,0,Match
2024-12-22,Alpha Corp,10004,2,GBP,EQUITY,RETAINED EARNINGS,22558,22558,0,Match
2024-12-22,Alpha Corp,10004,2,CAD,EQUITY,RETAINED EARNINGS,26305,26305,0,Match
2024-12-22,Beta Ltd,10005,6,EUR,REVENUE,EXPENSES,57389,57389,0,Match
2024-12-22,Gamma Inc,10006,4,EUR,FIXED ASSETS,DEPRECIATION,29401,29401,0,Match
2024-12-22,Beta Ltd,10006,4,GBP,FIXED ASSETS,DEPRECIATION,80653,80653,0,Match
2024-12-22,Gamma Inc,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,41627,45627,-4000,Break
2024-12-22,Delta LLC,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,33966,33966,0,Match
2024-12-22,Zeta Group,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,444470,44447,400023,Break
2024-12-22,Alpha Corp,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,62509,62509,0,Match
2024-12-22,Gamma Inc,10010,10,CAD,TAXES,ACCRUED LIABILITIES,39805,39805,0,Match
2024-12-22,Beta Ltd,10010,10,JPY,TAXES,ACCRUED LIABILITIES,96364,96364,0,Match
2024-12-22,Alpha Corp,10010,10,CAD,TAXES,ACCRUED LIABILITIES,63331,63331,0,Match
2024-12-23,Delta LLC,10007,8,EUR,BONDS,INTEREST PAYABLE,45781,45781,0,Match
2024-12-23,Gamma Inc,10007,8,JPY,BONDS,INTEREST PAYABLE,828470,82847,745623,Break
2024-12-23,Alpha Corp,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,36649,36649,0,Match
2024-12-23,Zeta Group,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,65314,65314,0,Match
2024-12-23,Beta Ltd,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,75224,75224,0,Match
2024-12-23,Alpha Corp,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,39210,39210,0,Match
2024-12-23,Gamma Inc,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,9499,9499,0,Match
2024-12-23,Beta Ltd,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,57006,57006,0,Match
2024-12-23,Delta LLC,10010,10,USD,TAXES,ACCRUED LIABILITIES,47819,47819,0,Match
2024-12-23,Beta Ltd,10010,10,JPY,TAXES,ACCRUED LIABILITIES,2617,2617,0,Match
2024-12-23,Zeta Group,10010,10,EUR,TAXES,ACCRUED LIABILITIES,18511,18511,0,Match
2024-12-24,Alpha Corp,10001,5,USD,LOANS,DEFERRED COSTS,33975,33975,0,Match
2024-12-24,Alpha Corp,10001,5,CAD,LOANS,DEFERRED COSTS,97709,97709,0,Match
2024-12-24,Beta Ltd,10001,5,USD,LOANS,DEFERRED COSTS,21029,21029,0,Match
2024-12-24,Alpha Corp,10001,5,GBP,LOANS,DEFERRED COSTS,44910,44910,0,Match
2024-12-24,Delta LLC,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,88120,88120,0,Match
2024-12-24,Alpha Corp,10004,2,USD,EQUITY,RETAINED EARNINGS,25049,25049,0,Match
2024-12-24,Zeta Group,10004,2,USD,EQUITY,RETAINED EARNINGS,21612,21612,0,Match
2024-12-24,Gamma Inc,10004,2,GBP,EQUITY,RETAINED EARNINGS,32935,32935,0,Match
2024-12-24,Alpha Corp,10004,2,USD,EQUITY,RETAINED EARNINGS,34666,34666,0,Match
2024-12-24,Zeta Group,10006,4,JPY,FIXED ASSETS,DEPRECIATION,98458,98458,0,Match
2024-12-24,Gamma Inc,10006,4,GBP,FIXED ASSETS,DEPRECIATION,73569,73569,0,Match
2024-12-24,Alpha Corp,10006,4,JPY,FIXED ASSETS,DEPRECIATION,22782,22782,0,Match
2024-12-24,Zeta Group,10006,4,USD,FIXED ASSETS,DEPRECIATION,79671,79671,0,Match
2024-12-24,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,9118,9118,0,Match
2024-12-24,Delta LLC,10007,8,GBP,BONDS,INTEREST PAYABLE,587500,58750,528750,Break
2024-12-24,Gamma Inc,10007,8,JPY,BONDS,INTEREST PAYABLE,12993,12993,0,Match
2024-12-24,Gamma Inc,10007,8,EUR,BONDS,INTEREST PAYABLE,69584,69584,0,Match
2024-12-24,Zeta Group,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,17015,17015,0,Match
2024-12-24,Delta LLC,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,56291,56291,0,Match
2024-12-25,Delta LLC,10001,5,GBP,LOANS,DEFERRED COSTS,88866,88566,300,Break
2024-12-25,Zeta Group,10001,5,USD,LOANS,DEFERRED COSTS,59354,59354,0,Match
2024-12-25,Gamma Inc,10001,5,JPY,LOANS,DEFERRED COSTS,58968,58968,0,Match
2024-12-25,Zeta Group,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,3571,35711,-32140,Break
2024-12-25,Alpha Corp,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,22145,22145,0,Match
2024-12-25,Zeta Group,10004,2,EUR,EQUITY,RETAINED EARNINGS,2862,2862,0,Match
2024-12-25,Zeta Group,10005,6,GBP,REVENUE,EXPENSES,78488,78488,0,Match
2024-12-25,Zeta Group,10005,6,USD,REVENUE,EXPENSES,24861,24861,0,Match
2024-12-25,Beta Ltd,10005,6,GBP,REVENUE,EXPENSES,24518,24518,0,Match
2024-12-25,Delta LLC,10006,4,JPY,FIXED ASSETS,DEPRECIATION,78638,78638,0,Match
2024-12-25,Delta LLC,10006,4,CAD,FIXED ASSETS,DEPRECIATION,15233,15233,0,Match
2024-12-25,Beta Ltd,10006,4,EUR,FIXED ASSETS,DEPRECIATION,21019,21019,0,Match
2024-12-25,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,30362,30362,0,Match
2024-12-25,Alpha Corp,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,22549,22549,0,Match
2024-12-25,Beta Ltd,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,93154,93154,0,Match
2024-12-25,Gamma Inc,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,38080,38082,-2,Break
2024-12-25,Beta Ltd,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,31897,31897,0,Match
2024-12-25,Delta LLC,10010,10,CAD,TAXES,ACCRUED LIABILITIES,19782,19782,0,Match
2024-12-25,Zeta Group,10010,10,USD,TAXES,ACCRUED LIABILITIES,17799,17799,0,Match
2024-12-26,Gamma Inc,10002,3,JPY,CASH,ACCOUNTS PAYABLE,84209,84209,0,Match
2024-12-26,Delta LLC,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,13751,13751,0,Match
2024-12-26,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,36838,36838,0,Match
2024-12-26,Zeta Group,10007,8,CAD,BONDS,INTEREST PAYABLE,8418,8418,0,Match
2024-12-26,Delta LLC,10007,8,JPY,BONDS,INTEREST PAYABLE,61341,61341,0,Match
2024-12-26,Zeta Group,10007,8,JPY,BONDS,INTEREST PAYABLE,48145,48142,3,Break
2024-12-26,Delta LLC,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,33350,33350,0,Match
2024-12-26,Delta LLC,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,12885,12885,0,Match
2024-12-26,Beta Ltd,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,72984,72984,0,Match
2024-12-26,Gamma Inc,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,51598,51598,0,Match
2024-12-26,Beta Ltd,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,55384,55384,0,Match
2024-12-26,Alpha Corp,10010,10,JPY,TAXES,ACCRUED LIABILITIES,82385,82385,0,Match
2024-12-26,Delta LLC,10010,10,CAD,TAXES,ACCRUED LIABILITIES,82692,82692,0,Match
2024-12-26,Zeta Group,10010,10,USD,TAXES,ACCRUED LIABILITIES,32459,32459,0,Match
2024-12-27,Alpha Corp,10001,5,USD,LOANS,DEFERRED COSTS,31748,31748,0,Match
2024-12-27,Zeta Group,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,22516,22516,0,Match
2024-12-27,Alpha Corp,10004,2,USD,EQUITY,RETAINED EARNINGS,91122,91122,0,Match
2024-12-27,Zeta Group,10004,2,GBP,EQUITY,RETAINED EARNINGS,29551,29551,0,Match
2024-12-27,Gamma Inc,10005,6,CAD,REVENUE,EXPENSES,4320,4320,0,Match
2024-12-27,Beta Ltd,10007,8,CAD,BONDS,INTEREST PAYABLE,52842,52842,0,Match
2024-12-27,Beta Ltd,10007,8,USD,BONDS,INTEREST PAYABLE,64809,64809,0,Match
2024-12-27,Beta Ltd,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,50111,50111,0,Match
2024-12-27,Zeta Group,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,80930,80930,0,Match
2024-12-27,Beta Ltd,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,19281,19281,0,Match
2024-12-27,Beta Ltd,10010,10,USD,TAXES,ACCRUED LIABILITIES,75396,75396,0,Match
2024-12-27,Delta LLC,10010,10,EUR,TAXES,ACCRUED LIABILITIES,89087,89085,2,Break
2024-12-28,Gamma Inc,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,32274,32274,0,Match
2024-12-28,Gamma Inc,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,34426,34426,0,Match
2024-12-28,Zeta Group,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,70497,70497,0,Match
2024-12-28,Alpha Corp,10004,2,CAD,EQUITY,RETAINED EARNINGS,33202,33202,0,Match
2024-12-28,Zeta Group,10004,2,GBP,EQUITY,RETAINED EARNINGS,52378,52378,0,Match
2024-12-28,Beta Ltd,10004,2,EUR,EQUITY,RETAINED EARNINGS,49640,49640,0,Match
2024-12-28,Zeta Group,10010,10,EUR,TAXES,ACCRUED LIABILITIES,9967,9967,0,Match
2024-12-29,Alpha Corp,10001,5,EUR,LOANS,DEFERRED COSTS,93711,93711,0,Match
2024-12-29,Zeta Group,10001,5,EUR,LOANS,DEFERRED COSTS,71177,71177,0,Match
2024-12-29,Zeta Group,10001,5,EUR,LOANS,DEFERRED COSTS,23471,23471,0,Match
2024-12-29,Zeta Group,10001,5,JPY,LOANS,DEFERRED COSTS,94856,94856,0,Match
2024-12-29,Alpha Corp,10004,2,USD,EQUITY,RETAINED EARNINGS,61992,61992,0,Match
2024-12-29,Delta LLC,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,24293,24293,0,Match
2024-12-29,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,43921,43921,0,Match
2024-12-29,Gamma Inc,10010,10,CAD,TAXES,ACCRUED LIABILITIES,13719,13719,0,Match
2024-12-30,Gamma Inc,10001,5,CAD,LOANS,DEFERRED COSTS,35223,35223,0,Match
2024-12-30,Delta LLC,10001,5,GBP,LOANS,DEFERRED COSTS,71815,71815,0,Match
2024-12-30,Delta LLC,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,80884,80884,0,Match
2024-12-30,Gamma Inc,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,78074,78074,0,Match
2024-12-30,Delta LLC,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,17368,17368,0,Match
2024-12-30,Beta Ltd,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,19172,19172,0,Match
2024-12-30,Alpha Corp,10005,6,CAD,REVENUE,EXPENSES,19198,19198,0,Match
2024-12-30,Gamma Inc,10005,6,EUR,REVENUE,EXPENSES,78137,78137,0,Match
2024-12-30,Gamma Inc,10005,6,USD,REVENUE,EXPENSES,34131,34132,-1,Break
2024-12-30,Alpha Corp,10006,4,EUR,FIXED ASSETS,DEPRECIATION,54128,54128,0,Match
2024-12-30,Alpha Corp,10006,4,EUR,FIXED ASSETS,DEPRECIATION,3608,3608,0,Match
2024-12-30,Gamma Inc,10006,4,EUR,FIXED ASSETS,DEPRECIATION,36812,36812,0,Match
2024-12-30,Beta Ltd,10007,8,USD,BONDS,INTEREST PAYABLE,62102,62102,0,Match
2024-12-30,Gamma Inc,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,22583,22583,0,Match
2024-12-30,Gamma Inc,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,97527,97527,0,Match
2024-12-30,Zeta Group,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,16058,16058,0,Match
2024-12-30,Gamma Inc,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,58569,58569,0,Match
2024-12-30,Beta Ltd,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,3303,3303,0,Match
2024-12-31,Beta Ltd,10002,3,CAD,CASH,ACCOUNTS PAYABLE,91051,91051,0,Match
2024-12-31,Zeta Group,10002,3,EUR,CASH,ACCOUNTS PAYABLE,91989,91989,0,Match
2024-12-31,Gamma Inc,10002,3,EUR,CASH,ACCOUNTS PAYABLE,86466,86466,0,Match
2024-12-31,Zeta Group,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,63117,63117,0,Match
2024-12-31,Gamma Inc,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,42222,42222,0,Match
2024-12-31,Delta LLC,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,71228,71228,0,Match
2024-12-31,Zeta Group,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,26525,26525,0,Match
2024-12-31,Zeta Group,10004,2,JPY,EQUITY,RETAINED EARNINGS,38322,38322,0,Match
2024-12-31,Gamma Inc,10004,2,USD,EQUITY,RETAINED EARNINGS,30045,30045,0,Match
2024-12-31,Zeta Group,10004,2,USD,EQUITY,RETAINED EARNINGS,16858,16858,0,Match
2024-12-31,Alpha Corp,10006,4,JPY,FIXED ASSETS,DEPRECIATION,47108,47108,0,Match
2024-12-31,Beta Ltd,10006,4,CAD,FIXED ASSETS,DEPRECIATION,48457,48457,0,Match
2024-12-31,Alpha Corp,10006,4,GBP,FIXED ASSETS,DEPRECIATION,73681,73681,0,Match
2024-12-31,Delta LLC,10007,8,USD,BONDS,INTEREST PAYABLE,87115,87115,0,Match
2024-12-31,Beta Ltd,10008,1,USD,INVENTORY,COST OF GOODS SOLD,9827,9827,0,Match
2024-12-31,Delta LLC,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,55279,55279,0,Match
2024-12-31,Alpha Corp,10008,1,USD,INVENTORY,COST OF GOODS SOLD,997970,99797,898173,Break
2024-12-31,Delta LLC,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,65245,65245,0,Match
2024-12-31,Zeta Group,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,59795,59795,0,Match
2024-12-31,Gamma Inc,10010,10,GBP,TAXES,ACCRUED LIABILITIES,65452,65452,0,Match
2024-12-31,Delta LLC,10010,10,USD,TAXES,ACCRUED LIABILITIES,21334,21334,0,Match
2025-01-01,Beta Ltd,10001,5,GBP,LOANS,DEFERRED COSTS,84003,84003,0,Match
2025-01-01,Alpha Corp,10001,5,USD,LOANS,DEFERRED COSTS,78886,78886,0,Match
2025-01-01,Beta Ltd,10001,5,GBP,LOANS,DEFERRED COSTS,95513,95513,0,Match
2025-01-01,Delta LLC,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,76753,76753,0,Match
2025-01-01,Delta LLC,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,70357,70357,0,Match
2025-01-01,Beta Ltd,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,15128,15128,0,Match
2025-01-01,Beta Ltd,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,27361,27361,0,Match
2025-01-01,Zeta Group,10004,2,JPY,EQUITY,RETAINED EARNINGS,40172,40172,0,Match
2025-01-01,Gamma Inc,10004,2,CAD,EQUITY,RETAINED EARNINGS,95466,95466,0,Match
2025-01-01,Zeta Group,10005,6,GBP,REVENUE,EXPENSES,4135,4135,0,Match
2025-01-01,Gamma Inc,10005,6,EUR,REVENUE,EXPENSES,85324,85324,0,Match
2025-01-01,Zeta Group,10005,6,CAD,REVENUE,EXPENSES,56161,56161,0,Match
2025-01-01,Zeta Group,10005,6,GBP,REVENUE,EXPENSES,26916,26916,0,Match
2025-01-01,Beta Ltd,10006,4,USD,FIXED ASSETS,DEPRECIATION,35040,35039.77,0.23,Break
2025-01-01,Gamma Inc,10006,4,CAD,FIXED ASSETS,DEPRECIATION,80634,80634,0,Match
2025-01-01,Beta Ltd,10007,8,USD,BONDS,INTEREST PAYABLE,58817,58817,0,Match
2025-01-01,Beta Ltd,10008,1,USD,INVENTORY,COST OF GOODS SOLD,64576,64576,0,Match
2025-01-01,Delta LLC,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,61765,61765,0,Match
2025-01-01,Alpha Corp,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,61739,61739,0,Match
2025-01-01,Gamma Inc,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,59214,59214,0,Match
2025-01-01,Delta LLC,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,6005,60059,-54054,Break
2025-01-01,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,75565,75565,0,Match
2025-01-01,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,73966,73966,0,Match
2025-01-01,Zeta Group,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,10238,10238,0,Match
2025-01-01,Zeta Group,10010,10,CAD,TAXES,ACCRUED LIABILITIES,97068,97068,0,Match
2025-01-01,Delta LLC,10010,10,JPY,TAXES,ACCRUED LIABILITIES,31308,31308,0,Match
