As of Date,Company,Account,AU,Currency,Primary Account,Secondary Account,GL Balance,IHub Balance,Balance Difference,Match Status
2025-02-12,Alpha Corp,10005,6,EUR,REVENUE,EXPENSES,11564.71,11564.71,0.0,Match
2025-02-12,Zeta Group,10006,4,EUR,FIXED ASSETS,DEPRECIATION,64153.91,65138.85,-984.94,Break
2025-02-12,Gamma Inc,10006,4,EUR,FIXED ASSETS,DEPRECIATION,4009.85,4009.85,0.0,Match
2025-02-12,Beta Ltd,10006,4,JPY,FIXED ASSETS,DEPRECIATION,10426.78,10426.78,0.0,Match
2025-02-12,Delta LLC,10006,4,GBP,FIXED ASSETS,DEPRECIATION,74134.04,74134.04,0.0,Match
2025-02-12,Delta LLC,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,64690.79,64690.79,0.0,Match
2025-02-12,Gamma Inc,10010,10,JPY,TAXES,ACCRUED LIABILITIES,38790.0,39772.49,-982.49,Break
2025-02-13,Zeta Group,10001,5,EUR,LOANS,DEFERRED COSTS,93634.17,93634.17,0.0,Match
2025-02-13,Beta Ltd,10001,5,USD,LOANS,DEFERRED COSTS,25903.13,25903.13,0.0,Match
2025-02-13,Gamma Inc,10001,5,EUR,LOANS,DEFERRED COSTS,45711.27,45711.27,0.0,Match
2025-02-13,Alpha Corp,10002,3,JPY,CASH,ACCOUNTS PAYABLE,6987.71,6987.71,0.0,Match
2025-02-13,Delta LLC,10002,3,GBP,CASH,ACCOUNTS PAYABLE,5712.9,5712.9,0.0,Match
2025-02-13,Beta Ltd,10002,3,USD,CASH,ACCOUNTS PAYABLE,41213.56,41213.56,0.0,Match
2025-02-13,Zeta Group,10002,3,EUR,CASH,ACCOUNTS PAYABLE,24914.76,24914.76,0.0,Match
2025-02-13,Gamma Inc,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,63423.07,63423.07,0.0,Match
2025-02-13,Gamma Inc,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,46785.88,46785.88,0.0,Match
2025-02-13,Alpha Corp,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,16606.1,17616.06,-1009.96,Break
2025-02-13,Zeta Group,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,96142.24,96142.24,0.0,Match
2025-02-13,Alpha Corp,10004,2,EUR,EQUITY,RETAINED EARNINGS,11591.98,11591.98,0.0,Match
2025-02-13,Zeta Group,10004,2,JPY,EQUITY,RETAINED EARNINGS,72405.85,73377.82,-971.97,Break
2025-02-13,Gamma Inc,10004,2,JPY,EQUITY,RETAINED EARNINGS,93967.88,93967.88,0.0,Match
2025-02-13,Gamma Inc,10007,8,JPY,BONDS,INTEREST PAYABLE,60996.69,60996.69,0.0,Match
2025-02-13,Zeta Group,10007,8,EUR,BONDS,INTEREST PAYABLE,38106.9,38106.9,0.0,Match
2025-02-13,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,73785.15,73785.15,0.0,Match
2025-02-13,Delta LLC,10007,8,USD,BONDS,INTEREST PAYABLE,64995.54,64995.54,0.0,Match
2025-02-13,Alpha Corp,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,19761.02,19761.02,0.0,Match
2025-02-13,Beta Ltd,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,16560.81,15331.5,1229.31,Break
2025-02-13,Gamma Inc,10010,10,JPY,TAXES,ACCRUED LIABILITIES,48261.93,48261.93,0.0,Match
2025-02-13,Gamma Inc,10010,10,JPY,TAXES,ACCRUED LIABILITIES,72530.76,72530.76,0.0,Match
2025-02-13,Beta Ltd,10010,10,GBP,TAXES,ACCRUED LIABILITIES,55039.13,55039.13,0.0,Match
2025-02-13,Alpha Corp,10010,10,GBP,TAXES,ACCRUED LIABILITIES,9458.06,9458.06,0.0,Match
2025-02-14,Gamma Inc,10001,5,CAD,LOANS,DEFERRED COSTS,35129.9,35129.9,0.0,Match
2025-02-14,Alpha Corp,10001,5,JPY,LOANS,DEFERRED COSTS,61530.28,61530.28,0.0,Match
2025-02-14,Beta Ltd,10001,5,EUR,LOANS,DEFERRED COSTS,9606.27,9606.27,0.0,Match
2025-02-14,Gamma Inc,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,96441.84,96441.84,0.0,Match
2025-02-14,Gamma Inc,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,39330.57,39330.57,0.0,Match
2025-02-14,Alpha Corp,10004,2,JPY,EQUITY,RETAINED EARNINGS,94416.58,93595.75,820.83,Break
2025-02-14,Delta LLC,10004,2,USD,EQUITY,RETAINED EARNINGS,87464.64,87464.64,0.0,Match
2025-02-14,Gamma Inc,10004,2,CAD,EQUITY,RETAINED EARNINGS,30658.3,30658.3,0.0,Match
2025-02-14,Gamma Inc,10005,6,GBP,REVENUE,EXPENSES,32257.5,32257.5,0.0,Match
2025-02-14,Alpha Corp,10005,6,JPY,REVENUE,EXPENSES,86400.1,86400.1,0.0,Match
2025-02-14,Delta LLC,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,44188.12,44920.55,-732.43,Break
2025-02-14,Zeta Group,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,21378.18,21378.18,0.0,Match
2025-02-14,Delta LLC,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,59666.77,58627.54,1039.23,Break
2025-02-14,Zeta Group,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,33636.43,33636.43,0.0,Match
2025-02-15,Beta Ltd,10001,5,USD,LOANS,DEFERRED COSTS,89139.92,89139.92,0.0,Match
2025-02-15,Zeta Group,10001,5,JPY,LOANS,DEFERRED COSTS,29048.51,27983.09,1065.42,Break
2025-02-15,Zeta Group,10001,5,CAD,LOANS,DEFERRED COSTS,60225.6,60225.6,0.0,Match
2025-02-15,Zeta Group,10001,5,EUR,LOANS,DEFERRED COSTS,85472.66,85472.66,0.0,Match
2025-02-15,Beta Ltd,10002,3,EUR,CASH,ACCOUNTS PAYABLE,39380.18,39380.18,0.0,Match
2025-02-15,Alpha Corp,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,12131.71,12131.71,0.0,Match
2025-02-15,Delta LLC,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,80006.53,80006.53,0.0,Match
2025-02-15,Zeta Group,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,33623.96,33623.96,0.0,Match
2025-02-15,Delta LLC,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,51129.47,51129.47,0.0,Match
2025-02-15,Gamma Inc,10004,2,CAD,EQUITY,RETAINED EARNINGS,38218.41,38218.41,0.0,Match
2025-02-15,Alpha Corp,10004,2,JPY,EQUITY,RETAINED EARNINGS,58580.66,58580.66,0.0,Match
2025-02-15,Beta Ltd,10004,2,JPY,EQUITY,RETAINED EARNINGS,94103.45,94103.45,0.0,Match
2025-02-15,Beta Ltd,10004,2,JPY,EQUITY,RETAINED EARNINGS,43216.12,43216.12,0.0,Match
2025-02-15,Delta LLC,10006,4,EUR,FIXED ASSETS,DEPRECIATION,11326.05,11326.05,0.0,Match
2025-02-15,Zeta Group,10006,4,JPY,FIXED ASSETS,DEPRECIATION,51906.21,51906.21,0.0,Match
2025-02-15,Zeta Group,10006,4,GBP,FIXED ASSETS,DEPRECIATION,52122.53,52122.53,0.0,Match
2025-02-15,Zeta Group,10007,8,CAD,BONDS,INTEREST PAYABLE,35038.44,35038.44,0.0,Match
2025-02-15,Alpha Corp,10007,8,CAD,BONDS,INTEREST PAYABLE,11732.68,11732.68,0.0,Match
2025-02-15,Zeta Group,10007,8,CAD,BONDS,INTEREST PAYABLE,78443.27,78443.27,0.0,Match
2025-02-15,Alpha Corp,10010,10,GBP,TAXES,ACCRUED LIABILITIES,25842.61,25842.61,0.0,Match
2025-02-15,Alpha Corp,10010,10,USD,TAXES,ACCRUED LIABILITIES,51856.17,51856.17,0.0,Match
2025-02-15,Zeta Group,10010,10,JPY,TAXES,ACCRUED LIABILITIES,79592.22,79592.22,0.0,Match
2025-02-16,Beta Ltd,10001,5,EUR,LOANS,DEFERRED COSTS,28730.56,28730.56,0.0,Match
2025-02-16,Delta LLC,10001,5,USD,LOANS,DEFERRED COSTS,33506.3,33506.3,0.0,Match
2025-02-16,Gamma Inc,10001,5,EUR,LOANS,DEFERRED COSTS,8049.3,8049.3,0.0,Match
2025-02-16,Zeta Group,10002,3,CAD,CASH,ACCOUNTS PAYABLE,18456.95,18456.95,0.0,Match
2025-02-16,Beta Ltd,10002,3,USD,CASH,ACCOUNTS PAYABLE,15803.93,15803.93,0.0,Match
2025-02-16,Zeta Group,10005,6,USD,REVENUE,EXPENSES,14924.06,14924.06,0.0,Match
2025-02-16,Beta Ltd,10006,4,EUR,FIXED ASSETS,DEPRECIATION,18420.68,18420.68,0.0,Match
2025-02-16,Beta Ltd,10006,4,CAD,FIXED ASSETS,DEPRECIATION,48610.06,48610.06,0.0,Match
2025-02-16,Beta Ltd,10006,4,JPY,FIXED ASSETS,DEPRECIATION,17616.56,17616.56,0.0,Match
2025-02-16,Gamma Inc,10007,8,CAD,BONDS,INTEREST PAYABLE,15729.6,15729.6,0.0,Match
2025-02-16,Beta Ltd,10007,8,GBP,BONDS,INTEREST PAYABLE,52373.03,52373.03,0.0,Match
2025-02-16,Zeta Group,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,88522.79,89419.02,-896.23,Break
2025-02-17,Beta Ltd,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,62951.26,62951.26,0.0,Match
2025-02-17,Gamma Inc,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,40662.79,40662.79,0.0,Match
2025-02-17,Zeta Group,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,94817.0,94817.0,0.0,Match
2025-02-17,Zeta Group,10004,2,USD,EQUITY,RETAINED EARNINGS,80759.39,80759.39,0.0,Match
2025-02-17,Delta LLC,10004,2,USD,EQUITY,RETAINED EARNINGS,45588.2,45588.2,0.0,Match
2025-02-17,Alpha Corp,10004,2,CAD,EQUITY,RETAINED EARNINGS,53613.08,53613.08,0.0,Match
2025-02-17,Gamma Inc,10005,6,JPY,REVENUE,EXPENSES,37540.45,37540.45,0.0,Match
2025-02-17,Zeta Group,10005,6,JPY,REVENUE,EXPENSES,23078.92,23078.92,0.0,Match
2025-02-17,Zeta Group,10005,6,EUR,REVENUE,EXPENSES,47729.52,47729.52,0.0,Match
2025-02-17,Gamma Inc,10005,6,USD,REVENUE,EXPENSES,51021.56,50028.15,993.41,Break
2025-02-17,Zeta Group,10006,4,EUR,FIXED ASSETS,DEPRECIATION,6032.81,6032.81,0.0,Match
2025-02-17,Beta Ltd,10006,4,EUR,FIXED ASSETS,DEPRECIATION,73706.7,73706.7,0.0,Match
2025-02-17,Zeta Group,10010,10,JPY,TAXES,ACCRUED LIABILITIES,68016.8,68016.8,0.0,Match
2025-02-17,Delta LLC,10010,10,JPY,TAXES,ACCRUED LIABILITIES,23245.97,23245.97,0.0,Match
2025-02-18,Beta Ltd,10001,5,GBP,LOANS,DEFERRED COSTS,68273.75,68273.75,0.0,Match
2025-02-18,Gamma Inc,10002,3,CAD,CASH,ACCOUNTS PAYABLE,98830.21,98830.21,0.0,Match
2025-02-18,Gamma Inc,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,65380.32,65380.32,0.0,Match
2025-02-18,Zeta Group,10004,2,CAD,EQUITY,RETAINED EARNINGS,49069.02,49069.02,0.0,Match
2025-02-18,Beta Ltd,10004,2,EUR,EQUITY,RETAINED EARNINGS,77975.05,77975.05,0.0,Match
2025-02-18,Zeta Group,10004,2,GBP,EQUITY,RETAINED EARNINGS,62906.67,62906.67,0.0,Match
2025-02-18,Delta LLC,10004,2,EUR,EQUITY,RETAINED EARNINGS,38142.6,38142.6,0.0,Match
2025-02-18,Alpha Corp,10005,6,EUR,REVENUE,EXPENSES,48054.34,48054.34,0.0,Match
2025-02-18,Delta LLC,10005,6,CAD,REVENUE,EXPENSES,60135.87,60135.87,0.0,Match
2025-02-18,Delta LLC,10007,8,GBP,BONDS,INTEREST PAYABLE,43885.9,43885.9,0.0,Match
2025-02-18,Alpha Corp,10007,8,USD,BONDS,INTEREST PAYABLE,62420.24,62420.24,0.0,Match
2025-02-18,Delta LLC,10007,8,EUR,BONDS,INTEREST PAYABLE,49456.84,48038.83,1418.01,Break
2025-02-18,Delta LLC,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,82591.29,82591.29,0.0,Match
2025-02-18,Zeta Group,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,14017.94,14017.94,0.0,Match
2025-02-18,Alpha Corp,10010,10,GBP,TAXES,ACCRUED LIABILITIES,60122.21,60122.21,0.0,Match
2025-02-19,Gamma Inc,10001,5,EUR,LOANS,DEFERRED COSTS,67765.24,67765.24,0.0,Match
2025-02-19,Beta Ltd,10001,5,GBP,LOANS,DEFERRED COSTS,19389.13,19389.13,0.0,Match
2025-02-19,Delta LLC,10001,5,GBP,LOANS,DEFERRED COSTS,54143.41,54143.41,0.0,Match
2025-02-19,Beta Ltd,10002,3,USD,CASH,ACCOUNTS PAYABLE,59961.33,59961.33,0.0,Match
2025-02-19,Zeta Group,10002,3,USD,CASH,ACCOUNTS PAYABLE,79744.84,79744.84,0.0,Match
2025-02-19,Alpha Corp,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,41505.93,41505.93,0.0,Match
2025-02-19,Alpha Corp,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,45533.07,45533.07,0.0,Match
2025-02-19,Zeta Group,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,28375.39,28375.39,0.0,Match
2025-02-19,Alpha Corp,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,94980.61,95895.69,-915.08,Break
2025-02-19,Gamma Inc,10005,6,USD,REVENUE,EXPENSES,69807.76,69807.76,0.0,Match
2025-02-19,Gamma Inc,10005,6,GBP,REVENUE,EXPENSES,6628.46,6628.46,0.0,Match
2025-02-19,Gamma Inc,10005,6,USD,REVENUE,EXPENSES,8814.69,8814.69,0.0,Match
2025-02-19,Alpha Corp,10006,4,JPY,FIXED ASSETS,DEPRECIATION,42262.2,42262.2,0.0,Match
2025-02-19,Zeta Group,10006,4,GBP,FIXED ASSETS,DEPRECIATION,6501.99,5751.45,750.54,Break
2025-02-19,Zeta Group,10006,4,JPY,FIXED ASSETS,DEPRECIATION,98909.45,98909.45,0.0,Match
2025-02-19,Delta LLC,10007,8,CAD,BONDS,INTEREST PAYABLE,55227.97,55227.97,0.0,Match
2025-02-19,Gamma Inc,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,66543.48,66543.48,0.0,Match
2025-02-19,Delta LLC,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,64244.71,64244.71,0.0,Match
2025-02-19,Alpha Corp,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,21995.67,21995.67,0.0,Match
2025-02-19,Gamma Inc,10010,10,EUR,TAXES,ACCRUED LIABILITIES,23226.48,23226.48,0.0,Match
2025-02-20,Zeta Group,10001,5,USD,LOANS,DEFERRED COSTS,38246.75,37414.56,832.19,Break
2025-02-20,Alpha Corp,10002,3,JPY,CASH,ACCOUNTS PAYABLE,21778.6,21778.6,0.0,Match
2025-02-20,Delta LLC,10002,3,EUR,CASH,ACCOUNTS PAYABLE,40176.95,40176.95,0.0,Match
2025-02-20,Alpha Corp,10002,3,USD,CASH,ACCOUNTS PAYABLE,57161.33,57161.33,0.0,Match
2025-02-20,Alpha Corp,10004,2,EUR,EQUITY,RETAINED EARNINGS,58557.61,58557.61,0.0,Match
2025-02-20,Zeta Group,10004,2,EUR,EQUITY,RETAINED EARNINGS,30386.98,30386.98,0.0,Match
2025-02-20,Gamma Inc,10006,4,JPY,FIXED ASSETS,DEPRECIATION,38795.74,38038.84,756.9,Break
2025-02-20,Beta Ltd,10006,4,CAD,FIXED ASSETS,DEPRECIATION,26936.19,26936.19,0.0,Match
2025-02-20,Zeta Group,10006,4,USD,FIXED ASSETS,DEPRECIATION,38605.86,38605.86,0.0,Match
2025-02-20,Beta Ltd,10006,4,USD,FIXED ASSETS,DEPRECIATION,1656.84,1656.84,0.0,Match
2025-02-20,Alpha Corp,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,71979.05,71979.05,0.0,Match
2025-02-20,Zeta Group,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,88006.47,88006.47,0.0,Match
2025-02-20,Delta LLC,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,93502.52,93502.52,0.0,Match
2025-02-20,Alpha Corp,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,86509.72,86509.72,0.0,Match
2025-02-21,Gamma Inc,10001,5,JPY,LOANS,DEFERRED COSTS,99959.64,99959.64,0.0,Match
2025-02-21,Delta LLC,10001,5,GBP,LOANS,DEFERRED COSTS,28551.27,28551.27,0.0,Match
2025-02-21,Delta LLC,10001,5,USD,LOANS,DEFERRED COSTS,97876.93,97876.93,0.0,Match
2025-02-21,Delta LLC,10002,3,JPY,CASH,ACCOUNTS PAYABLE,92980.84,92980.84,0.0,Match
2025-02-21,Delta LLC,10002,3,USD,CASH,ACCOUNTS PAYABLE,96069.58,96069.58,0.0,Match
2025-02-21,Alpha Corp,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,52247.99,52247.99,0.0,Match
2025-02-21,Gamma Inc,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,71124.94,71124.94,0.0,Match
2025-02-21,Delta LLC,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,26851.31,26851.31,0.0,Match
2025-02-21,Beta Ltd,10004,2,CAD,EQUITY,RETAINED EARNINGS,63548.0,63548.0,0.0,Match
2025-02-21,Beta Ltd,10004,2,GBP,EQUITY,RETAINED EARNINGS,87693.2,87693.2,0.0,Match
2025-02-21,Alpha Corp,10004,2,GBP,EQUITY,RETAINED EARNINGS,87224.83,87224.83,0.0,Match
2025-02-21,Gamma Inc,10007,8,EUR,BONDS,INTEREST PAYABLE,82327.72,82327.72,0.0,Match
2025-02-21,Beta Ltd,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,86353.12,86353.12,0.0,Match
2025-02-22,Gamma Inc,10001,5,EUR,LOANS,DEFERRED COSTS,47413.68,47413.68,0.0,Match
2025-02-22,Zeta Group,10001,5,EUR,LOANS,DEFERRED COSTS,82594.72,82594.72,0.0,Match
2025-02-22,Beta Ltd,10002,3,JPY,CASH,ACCOUNTS PAYABLE,36227.31,36227.31,0.0,Match
2025-02-22,Gamma Inc,10002,3,CAD,CASH,ACCOUNTS PAYABLE,44504.56,45459.94,-955.38,Break
2025-02-22,Gamma Inc,10002,3,JPY,CASH,ACCOUNTS PAYABLE,92565.04,92565.04,0.0,Match
2025-02-22,Zeta Group,10002,3,CAD,CASH,ACCOUNTS PAYABLE,80764.09,80764.09,0.0,Match
2025-02-22,Gamma Inc,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,50813.53,50813.53,0.0,Match
2025-02-22,Delta LLC,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,55042.03,55042.03,0.0,Match
2025-02-22,Delta LLC,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,20152.91,20152.91,0.0,Match
2025-02-22,Gamma Inc,10004,2,EUR,EQUITY,RETAINED EARNINGS,26802.36,26802.36,0.0,Match
2025-02-22,Delta LLC,10004,2,CAD,EQUITY,RETAINED EARNINGS,34291.1,34291.1,0.0,Match
2025-02-22,Alpha Corp,10004,2,GBP,EQUITY,RETAINED EARNINGS,64637.5,64637.5,0.0,Match
2025-02-22,Zeta Group,10004,2,EUR,EQUITY,RETAINED EARNINGS,88296.07,88296.07,0.0,Match
2025-02-22,Gamma Inc,10005,6,EUR,REVENUE,EXPENSES,47792.48,47792.48,0.0,Match
2025-02-22,Alpha Corp,10005,6,GBP,REVENUE,EXPENSES,81649.8,81649.8,0.0,Match
2025-02-22,Zeta Group,10005,6,EUR,REVENUE,EXPENSES,19664.44,19664.44,0.0,Match
2025-02-22,Gamma Inc,10005,6,GBP,REVENUE,EXPENSES,48132.71,48132.71,0.0,Match
2025-02-22,Beta Ltd,10007,8,GBP,BONDS,INTEREST PAYABLE,94729.42,93821.88,907.54,Break
2025-02-22,Gamma Inc,10007,8,JPY,BONDS,INTEREST PAYABLE,35564.95,35564.95,0.0,Match
2025-02-22,Beta Ltd,10007,8,JPY,BONDS,INTEREST PAYABLE,18059.14,18059.14,0.0,Match
2025-02-22,Delta LLC,10010,10,CAD,TAXES,ACCRUED LIABILITIES,89952.94,89952.94,0.0,Match
2025-02-22,Beta Ltd,10010,10,JPY,TAXES,ACCRUED LIABILITIES,26466.74,26466.74,0.0,Match
2025-02-22,Gamma Inc,10010,10,JPY,TAXES,ACCRUED LIABILITIES,73964.92,73964.92,0.0,Match
2025-02-23,Beta Ltd,10001,5,USD,LOANS,DEFERRED COSTS,38844.4,40011.87,-1167.47,Break
2025-02-23,Delta LLC,10001,5,JPY,LOANS,DEFERRED COSTS,65192.48,65192.48,0.0,Match
2025-02-23,Delta LLC,10002,3,JPY,CASH,ACCOUNTS PAYABLE,50036.88,50036.88,0.0,Match
2025-02-23,Zeta Group,10002,3,CAD,CASH,ACCOUNTS PAYABLE,15838.39,17200.21,-1361.82,Break
2025-02-23,Alpha Corp,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,33102.84,33102.84,0.0,Match
2025-02-23,Beta Ltd,10004,2,GBP,EQUITY,RETAINED EARNINGS,55923.98,55923.98,0.0,Match
2025-02-23,Zeta Group,10004,2,CAD,EQUITY,RETAINED EARNINGS,42610.45,42610.45,0.0,Match
2025-02-23,Zeta Group,10004,2,GBP,EQUITY,RETAINED EARNINGS,60622.42,60622.42,0.0,Match
2025-02-23,Delta LLC,10004,2,USD,EQUITY,RETAINED EARNINGS,26288.81,26288.81,0.0,Match
2025-02-23,Alpha Corp,10005,6,USD,REVENUE,EXPENSES,99148.47,98060.26,1088.21,Break
2025-02-23,Beta Ltd,10005,6,USD,REVENUE,EXPENSES,6990.29,6990.29,0.0,Match
2025-02-23,Zeta Group,10006,4,GBP,FIXED ASSETS,DEPRECIATION,48760.2,47801.11,959.09,Break
2025-02-23,Alpha Corp,10008,1,USD,INVENTORY,COST OF GOODS SOLD,45550.24,45550.24,0.0,Match
2025-02-23,Alpha Corp,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,38473.76,38473.76,0.0,Match
2025-02-23,Gamma Inc,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,60031.31,60031.31,0.0,Match
2025-02-23,Delta LLC,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,70516.7,70516.7,0.0,Match
2025-02-23,Delta LLC,10010,10,USD,TAXES,ACCRUED LIABILITIES,78807.64,78807.64,0.0,Match
2025-02-23,Zeta Group,10010,10,GBP,TAXES,ACCRUED LIABILITIES,12365.2,13477.83,-1112.63,Break
2025-02-23,Alpha Corp,10010,10,GBP,TAXES,ACCRUED LIABILITIES,50233.09,50233.09,0.0,Match
2025-02-24,Alpha Corp,10005,6,CAD,REVENUE,EXPENSES,33540.33,33540.33,0.0,Match
2025-02-24,Alpha Corp,10006,4,JPY,FIXED ASSETS,DEPRECIATION,95902.06,95902.06,0.0,Match
2025-02-24,Beta Ltd,10006,4,JPY,FIXED ASSETS,DEPRECIATION,3425.47,3425.47,0.0,Match
2025-02-24,Zeta Group,10007,8,JPY,BONDS,INTEREST PAYABLE,49184.86,50403.34,-1218.48,Break
2025-02-24,Alpha Corp,10007,8,GBP,BONDS,INTEREST PAYABLE,61069.56,61069.56,0.0,Match
2025-02-24,Gamma Inc,10007,8,JPY,BONDS,INTEREST PAYABLE,37729.12,37729.12,0.0,Match
2025-02-24,Gamma Inc,10007,8,EUR,BONDS,INTEREST PAYABLE,97203.91,97203.91,0.0,Match
2025-02-24,Delta LLC,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,68822.12,68822.12,0.0,Match
2025-02-24,Gamma Inc,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,18343.62,18343.62,0.0,Match
2025-02-24,Delta LLC,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,75642.72,75642.72,0.0,Match
2025-02-24,Beta Ltd,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,84253.67,84253.67,0.0,Match
2025-02-24,Gamma Inc,10010,10,CAD,TAXES,ACCRUED LIABILITIES,38010.66,38010.66,0.0,Match
2025-02-24,Delta LLC,10010,10,CAD,TAXES,ACCRUED LIABILITIES,3638.96,3638.96,0.0,Match
2025-02-25,Beta Ltd,10001,5,JPY,LOANS,DEFERRED COSTS,4589.4,4589.4,0.0,Match
2025-02-25,Beta Ltd,10001,5,EUR,LOANS,DEFERRED COSTS,97346.73,97346.73,0.0,Match
2025-02-25,Zeta Group,10001,5,USD,LOANS,DEFERRED COSTS,25264.78,25264.78,0.0,Match
2025-02-25,Delta LLC,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,53251.17,53251.17,0.0,Match
2025-02-25,Delta LLC,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,28767.12,28767.12,0.0,Match
2025-02-25,Delta LLC,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,27179.81,27179.81,0.0,Match
2025-02-25,Delta LLC,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,30747.97,30747.97,0.0,Match
2025-02-25,Zeta Group,10004,2,USD,EQUITY,RETAINED EARNINGS,43237.41,43237.41,0.0,Match
2025-02-25,Beta Ltd,10005,6,JPY,REVENUE,EXPENSES,39942.29,39942.29,0.0,Match
2025-02-25,Zeta Group,10005,6,CAD,REVENUE,EXPENSES,90429.52,90429.52,0.0,Match
2025-02-25,Zeta Group,10005,6,USD,REVENUE,EXPENSES,70082.31,70082.31,0.0,Match
2025-02-25,Delta LLC,10007,8,EUR,BONDS,INTEREST PAYABLE,89051.73,89051.73,0.0,Match
2025-02-25,Zeta Group,10007,8,GBP,BONDS,INTEREST PAYABLE,87999.04,87999.04,0.0,Match
2025-02-25,Zeta Group,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,63683.21,63683.21,0.0,Match
2025-02-25,Alpha Corp,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,11895.54,11895.54,0.0,Match
2025-02-25,Gamma Inc,10010,10,EUR,TAXES,ACCRUED LIABILITIES,68691.39,68691.39,0.0,Match
2025-02-25,Alpha Corp,10010,10,JPY,TAXES,ACCRUED LIABILITIES,95846.69,95846.69,0.0,Match
2025-02-25,Beta Ltd,10010,10,GBP,TAXES,ACCRUED LIABILITIES,53954.42,53954.42,0.0,Match
2025-02-26,Alpha Corp,10001,5,CAD,LOANS,DEFERRED COSTS,65980.68,65980.68,0.0,Match
2025-02-26,Gamma Inc,10001,5,JPY,LOANS,DEFERRED COSTS,97617.29,97617.29,0.0,Match
2025-02-26,Zeta Group,10001,5,EUR,LOANS,DEFERRED COSTS,63594.07,63594.07,0.0,Match
2025-02-26,Zeta Group,10002,3,JPY,CASH,ACCOUNTS PAYABLE,87366.22,87366.22,0.0,Match
2025-02-26,Gamma Inc,10004,2,EUR,EQUITY,RETAINED EARNINGS,37629.12,37629.12,0.0,Match
2025-02-26,Delta LLC,10004,2,USD,EQUITY,RETAINED EARNINGS,16316.56,16316.56,0.0,Match
